Establishment Name,Inspection Date,Severity,Latitude,Longitude,Infraction Details
XPRESS TROPICAL FOODS & MEAT,2025-06-11,C - Crucial,43.70378,-79.50434,Fail to obtain food from source subject to inspection - Sec. 29(1)  
CASA MANILA,2025-06-11,C - Crucial,43.67843,-79.34886,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAVEN TORONTO,2025-06-12,C - Crucial,43.65557,-79.37436,Fail to protect food from contamination or adulteration - Sec. 26(1) 
MR DIZI,2025-06-12,C - Crucial,43.76734,-79.46983,Fail to process food in manner safe to eat - Sec. 26(2)
MR DIZI,2025-06-12,C - Crucial,43.76734,-79.46983,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TASTY SHAWARMA AND GRILL,2025-06-12,C - Crucial,43.68703,-79.39344,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
THE OVEN FRESH,2025-06-12,C - Crucial,43.77937,-79.30653,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
FAT BASTARD BURRITO CO.,2025-06-13,C - Crucial,43.64995,-79.48287,Fail to process food in manner safe to eat - Sec. 26(2)
FAT BASTARD BURRITO CO.,2025-06-13,C - Crucial,43.64995,-79.48287,Distribute potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FOODY MART,2025-06-13,C - Crucial,43.81553,-79.32202,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
HI YOGURT,2025-06-13,C - Crucial,43.77644,-79.41511,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HI YOGURT,2025-06-13,C - Crucial,43.77644,-79.41511,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
CHACHEE'S CHAI CAFE,2025-06-16,C - Crucial,43.70779,-79.34348,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
DR. LAFFA ON THE GO,2025-06-16,C - Crucial,43.7293,-79.43174,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
DR. LAFFA ON THE GO,2025-06-16,C - Crucial,43.7293,-79.43174,Fail to process food in manner safe to eat - Sec. 26(2)
ELFS STUCCO EMPLOYERS SOCIETY,2025-06-16,C - Crucial,43.76357,-79.48945,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
JEYAM DINING AND CATERING,2025-06-13,C - Crucial,43.76412,-79.3008,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
ONKOD,2025-06-16,C - Crucial,43.69769,-79.51031,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
ONKOD,2025-06-16,C - Crucial,43.69769,-79.51031,"Fail to subject meat products to process to destroy bacteria, parasites and other forms of contamination - Sec. 36(1)  "
WU MING HOT POT,2025-06-16,C - Crucial,43.7785,-79.41488,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BIRYANIS AND MORE,2025-06-17,C - Crucial,43.77425,-79.32244,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
ISLAND PRINCESS,2025-06-17,C - Crucial,43.63782,-79.39023,Food premise maintained in manner permitting health hazard - Sec. 7(1)(a)(i)    
EASTDALE COLLEGIATE INSTITUTE,2025-06-18,C - Crucial,43.66594,-79.34882,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
PI-CO,2025-06-18,C - Crucial,43.72608,-79.45147,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE HERITAGE CAFE & KITCHEN,2025-06-17,C - Crucial,43.65577,-79.3637,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
THE HERITAGE CAFE & KITCHEN,2025-06-17,C - Crucial,43.65577,-79.3637,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
EL MESON DEL CHARRO,2025-06-18,C - Crucial,43.70727,-79.50531,Fail to protect food from contamination or adulteration - Sec. 26(1) 
EL MESON DEL CHARRO,2025-06-18,C - Crucial,43.70727,-79.50531,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
EL MESON DEL CHARRO,2025-06-18,C - Crucial,43.70727,-79.50531,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
FOOD WORLD,2025-06-19,C - Crucial,43.73447,-79.60444,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SUBWAY,2025-06-19,C - Crucial,43.68495,-79.52398,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
EURO DELI LTD,2025-06-20,C - Crucial,43.68495,-79.52398,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRESH VALUE MARKET,2025-06-20,C - Crucial,43.77298,-79.32114,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Indian Roti House,2025-06-19,C - Crucial,43.66448,-79.38008,Fail to protect food from contamination or adulteration - Sec. 26(1) 
LAHORI TASTE & BURGER HOUSE,2025-06-19,C - Crucial,43.67208,-79.32466,Fail to protect food from contamination or adulteration - Sec. 26(1) 
LAHORI TASTE & BURGER HOUSE,2025-06-19,C - Crucial,43.67208,-79.32466,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
MARHABA SUPERMARKET,2025-06-19,C - Crucial,43.69096,-79.29073,Food premise maintained in manner permitting health hazard (Insects) - Sec. 7(1)(a)(i)    
MARHABA SUPERMARKET,2025-06-19,C - Crucial,43.69096,-79.29073,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
PITA LAND,2025-06-20,C - Crucial,43.71693,-79.44743,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SOY BOYS,2025-06-19,C - Crucial,43.66448,-79.38008,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE HERITAGE CAFE & KITCHEN,2025-06-20,C - Crucial,43.65577,-79.3637,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
THE HERITAGE CAFE & KITCHEN,2025-06-20,C - Crucial,43.65577,-79.3637,Fail to protect food from contamination or adulteration - Sec. 26(1) 
THE HERITAGE CAFE & KITCHEN,2025-06-20,C - Crucial,43.65577,-79.3637,Food premise maintained in manner adversely affecting sanitary operation - Sec. 7(1)(a)(ii)
THE HERITAGE CAFE & KITCHEN,2025-06-20,C - Crucial,43.65577,-79.3637,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
THE HERITAGE CAFE & KITCHEN,2025-06-20,C - Crucial,43.65577,-79.3637,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
RUTH'S CATERING AND TAKEOUT,2025-06-20,C - Crucial,43.77421,-79.24126,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RUTH'S CATERING AND TAKEOUT,2025-06-20,C - Crucial,43.77421,-79.24126,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
DANISH PASTRY HOUSE,2025-06-23,C - Crucial,43.77775,-79.3445,Handle ice in unsanitary manner - Sec.  26(5) 
GABBY'S ROADHOUSE,2025-06-23,C - Crucial,43.72929,-79.4029,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
Q'S SIGNATURE,2025-06-20,C - Crucial,43.65555,-79.36527,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Q'S SIGNATURE,2025-06-20,C - Crucial,43.65555,-79.36527,Handle ice in unsanitary manner - Sec.  26(5) 
TINUNO,2025-06-23,C - Crucial,43.72911,-79.43242,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
ANJAPPAR CHETTINAD,2025-06-25,C - Crucial,43.74176,-79.2269,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BANH MI TRUNG SON,2025-06-25,C - Crucial,43.72423,-79.5091,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FOOD BASICS,2025-06-24,C - Crucial,43.70555,-79.34626,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
FORTINO'S,2025-06-24,C - Crucial,43.71693,-79.44743,Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GRACE O'MALLEY'S,2025-06-25,C - Crucial,43.64758,-79.38841,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HAZUKIDO,2025-06-25,C - Crucial,43.77775,-79.3445,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food areas - Sec.  33(1)(e)
HAZUKIDO,2025-06-25,C - Crucial,43.77775,-79.3445,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
JOY FOODS EAT & SWEET,2025-06-25,C - Crucial,43.64168,-79.57669,Fail to protect food from contamination or adulteration - Sec. 26(1) 
LUCULLUS BAKERY,2025-06-25,C - Crucial,43.77775,-79.3445,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
PANTRY,2025-06-25,C - Crucial,43.72811,-79.43209,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
PIZZA MARU,2025-06-25,C - Crucial,43.65996,-79.37887,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
PIZZA MARU,2025-06-25,C - Crucial,43.65996,-79.37887,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TIM HORTONS,2025-06-24,C - Crucial,43.78928,-79.41754,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
VINAHOUSE BILLIARDS & LOUNGE,2025-06-24,C - Crucial,43.70745,-79.47336,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
VINAHOUSE BILLIARDS & LOUNGE,2025-06-24,C - Crucial,43.70745,-79.47336,Store ice in unsanitary manner - Sec.  26(5) 
AMSTERDAM BREWHOUSE,2025-06-25,C - Crucial,43.63895,-79.38517,Fail to protect food from contamination or adulteration - Sec. 26(1) 
COLUMBUS BAKERY - CAFE INC,2025-06-25,C - Crucial,43.71898,-79.5078,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
COLUMBUS BAKERY - CAFE INC,2025-06-25,C - Crucial,43.71898,-79.5078,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
COLUMBUS BAKERY - CAFE INC,2025-06-25,C - Crucial,43.71898,-79.5078,Fail to protect food from contamination or adulteration - Sec. 26(1) 
COLUMBUS BAKERY - CAFE INC,2025-06-25,C - Crucial,43.71898,-79.5078,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
YUMEI SUSHI,2025-06-25,C - Crucial,43.67135,-79.29489,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
YUMEI SUSHI,2025-06-25,C - Crucial,43.67135,-79.29489,Fail to protect food from contamination or adulteration - Sec. 26(1) 
ADOBO FRESH BURRITOS,2025-06-27,C - Crucial,43.6481,-79.39486,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
DESI BURGER,2025-06-26,C - Crucial,43.67183,-79.32474,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
DESI BURGER,2025-06-26,C - Crucial,43.67183,-79.32474,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
GABBY'S ROADHOUSE,2025-06-27,C - Crucial,43.72929,-79.4029,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
KIBO SUSHI,2025-06-27,C - Crucial,43.64664,-79.39426,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
MAZADAR,2025-06-26,C - Crucial,43.66652,-79.31708,Fail to protect food from contamination or adulteration - Sec. 26(1) 
REYNA ON KING,2025-06-27,C - Crucial,43.65342,-79.3623,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
REYNA ON KING,2025-06-27,C - Crucial,43.65342,-79.3623,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TIQUICIA RESTAURANT,2025-06-27,C - Crucial,43.70398,-79.5044,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
TIQUICIA RESTAURANT,2025-06-27,C - Crucial,43.70398,-79.5044,Hot-holding potentially hazardous foods at internal temperature below 60 C - Sec. 30(a)
HEART BROKEN CANTINA,2025-06-27,C - Crucial,43.70463,-79.49224,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
HEART BROKEN CANTINA,2025-06-27,C - Crucial,43.70463,-79.49224,Handle ice in unsanitary manner - Sec.  26(5) 
HEART BROKEN CANTINA,2025-06-27,C - Crucial,43.70463,-79.49224,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SZECHUAN EXPRESS,2025-06-30,C - Crucial,43.72608,-79.45147,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
TAI CHI RESTAURANT,2025-06-30,C - Crucial,43.75963,-79.19799,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TAI CHI RESTAURANT,2025-06-30,C - Crucial,43.75963,-79.19799,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
ALTON RESTAURANT,2025-07-02,C - Crucial,43.82485,-79.27754,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
ALTON RESTAURANT,2025-07-02,C - Crucial,43.82485,-79.27754,Fail to protect food from contamination or adulteration - Sec. 26(1) 
MUAY THAI BAR & RESTAURANT,2025-07-02,C - Crucial,43.64971,-79.39175,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
PHO DAC BIET,2025-07-02,C - Crucial,43.77289,-79.41354,Fail to protect food from contamination or adulteration - Sec. 26(1) 
KIBO SUSHI,2025-07-03,C - Crucial,43.7919,-79.41851,Store ice in unsanitary manner - Sec.  26(5) 
THE BIRYANI WALA,2025-07-03,C - Crucial,43.6642,-79.41506,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE CAT PUB AND EATERY,2025-07-04,C - Crucial,43.66545,-79.48923,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
THE CAT PUB AND EATERY,2025-07-04,C - Crucial,43.66545,-79.48923,Store ice in unsanitary manner - Sec.  26(5) 
BALAJI MESS,2025-07-04,C - Crucial,43.74496,-79.29824,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GWALIA SWEETS & RESTAURANT,2025-07-03,C - Crucial,43.73546,-79.60582,Fail to protect food from contamination or adulteration - Sec. 26(1) 
NATIONS FRESH FOODS,2025-07-04,C - Crucial,43.67288,-79.47085,Fail to protect food from contamination or adulteration - Sec. 26(1) 
PI CO.,2025-07-04,C - Crucial,43.66164,-79.37958,Fail to protect food from contamination or adulteration - Sec. 26(1) 
5 SPICE DINING,2025-07-07,C - Crucial,43.82307,-79.24781,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HUY-KY,2025-07-07,C - Crucial,43.66932,-79.33648,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HUY-KY,2025-07-07,C - Crucial,43.66932,-79.33648,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
KEBAB PIZZA,2025-07-07,C - Crucial,43.70665,-79.53171,Fail to protect food from contamination or adulteration - Sec. 26(1) 
ONKOD,2025-07-07,C - Crucial,43.69769,-79.51031,Fail to protect food from contamination or adulteration - Sec. 26(1) 
ONKOD,2025-07-07,C - Crucial,43.69769,-79.51031,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
OSMOW'S,2025-07-07,C - Crucial,43.72608,-79.45147,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
OSMOW'S,2025-07-07,C - Crucial,43.72608,-79.45147,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
OSMOW'S,2025-07-07,C - Crucial,43.72608,-79.45147,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GRANDMA LOVES YOU,2025-07-08,C - Crucial,43.75283,-79.45256,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
RUI'S BBQ,2025-07-08,C - Crucial,43.68262,-79.46471,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
RUI'S BBQ,2025-07-08,C - Crucial,43.68262,-79.46471,Fail to protect food from contamination or adulteration - Sec. 26(1) 
MONTEGO JERK,2025-07-09,C - Crucial,43.75851,-79.51944,Fail to protect food from contamination or adulteration - Sec. 26(1) 
MONTEGO JERK,2025-07-09,C - Crucial,43.75851,-79.51944,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
PANCHVATI SUPERMARKETS,2025-07-08,C - Crucial,43.73703,-79.6059,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
PANCHVATI SUPERMARKETS,2025-07-08,C - Crucial,43.73703,-79.6059,Fail to protect food from contamination or adulteration - Sec. 26(1) 
QUEEN SHAWARMA,2025-07-09,C - Crucial,43.64426,-79.41865,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
REHRI HOUSE,2025-07-09,C - Crucial,43.73597,-79.60225,Fail to protect food from contamination or adulteration - Sec. 26(1) 
1910 LA MEXICANA SABOR A PATRIA,2025-07-10,C - Crucial,43.7301,-79.47043,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BELLY BUSTER SUBMARINES,2025-07-10,C - Crucial,43.70016,-79.4536,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BELLY BUSTER SUBMARINES,2025-07-10,C - Crucial,43.70016,-79.4536,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
KUNG FU TEA,2025-07-10,C - Crucial,43.65207,-79.39812,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
